Movie Year,Movie Runtime,Domestic Gross,IMDB Rating,RT Rating,Metacritic Rating,IMDB Vote Count,Release Month,Season,is_holiday_release,director_popularity,is_english,actor_popularity,writer_popularity,Language_Count,Country_Count,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Short,Sport,Thriller,War,Western
2021,107,54723032,7.3,93,74,177636,3,Spring,0,4,1,8,4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,94,41797066,4.6,12,29,139627,12,Winter,1,2,1,3,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2006,97,88715192,5.7,23,47,89439,3,Spring,0,2,1,19,6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2004,97,86058055,7.1,84,66,456237,4,Spring,0,6,1,16,2,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,94,82571173,5.5,8,34,63857,12,Winter,1,6,1,15,6,1,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,89,60592389,5.7,20,34,118062,11,Fall,1,5,1,18,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,124,129795554,7.1,79,75,64436,8,Summer,0,3,1,11,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2008,148,627047,7.3,89,73,49152,12,Winter,1,6,0,10,6,1,6,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,123,94125426,7.0,77,66,131562,8,Summer,0,5,1,15,5,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024,104,59054170,7.6,89,64,40452,9,Fall,0,2,1,26,5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,94,51201453,6.1,18,35,213388,9,Fall,0,1,1,10,7,1,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2007,123,50927067,7.8,83,85,306862,1,Winter,0,4,1,9,2,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2020,112,370946,5.4,64,57,256,5,Spring,0,1,0,5,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,116,93617009,7.8,91,79,394421,12,Winter,1,5,1,26,6,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,111,35088320,5.7,26,36,67978,10,Fall,0,4,1,15,4,1,4,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,95,54333290,6.4,66,62,195484,2,Winter,0,1,1,14,5,1,3,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2000,130,90464773,6.5,78,73,87878,8,Summer,0,17,1,23,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2023,124,612573,6.8,64,65,1701,7,Summer,0,2,0,10,4,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2008,104,52075270,6.5,63,57,111039,4,Spring,0,5,1,20,5,2,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,116,36787257,5.8,29,46,97439,10,Fall,0,10,1,25,10,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2002,47,93383953,7.4,87,69,1762,4,Spring,0,1,1,33,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,127,252364,6.6,100,65,520,4,Spring,0,1,0,4,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,98,100468793,6.9,54,51,326309,7,Summer,0,6,1,21,11,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,107,67638368,6.6,54,50,93750,6,Summer,0,4,1,22,3,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2014,117,46306208,6.5,15,31,149959,5,Spring,0,5,1,29,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1998,44,87178599,7.0,93,60,3424,3,Spring,0,3,1,12,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1992,102,55956187,6.3,54,54,50963,12,Winter,1,1,1,27,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2009,109,73357727,7.4,26,34,330393,10,Fall,0,7,1,19,5,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,106,62495645,7.0,72,60,275413,3,Spring,0,1,1,28,5,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2000,116,77122415,6.6,68,62,89287,4,Spring,0,3,1,19,3,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1995,134,37600435,6.0,45,57,79824,7,Summer,0,2,1,11,7,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,123,50188370,6.5,83,80,267076,9,Fall,0,1,1,32,2,2,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2005,80,77437223,7.5,94,79,60749,7,Summer,0,1,1,8,3,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,138,56846802,6.7,42,47,98767,11,Fall,1,10,1,22,1,3,4,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2005,101,51100486,5.9,13,35,90159,1,Winter,0,1,1,25,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2024,109,68756072,7.0,81,75,221576,4,Spring,0,1,1,5,2,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2010,107,52000688,6.4,65,51,250491,7,Summer,0,2,1,10,8,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2024,106,3996938,6.8,94,60,5497,11,Fall,1,1,1,7,5,1,4,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,101,74346140,6.6,86,77,161715,7,Summer,0,1,1,7,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1977,96,126737428,7.0,72,50,59028,5,Spring,0,1,1,7,3,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,84,64575175,7.0,85,69,268758,2,Winter,0,2,1,7,3,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013,87,36076121,5.2,23,37,12071,12,Winter,1,2,1,5,4,1,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,124,100047830,7.1,92,82,56122,8,Summer,0,15,1,14,9,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,138,64616940,8.2,99,91,636155,9,Fall,0,3,1,12,5,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2014,94,38543473,5.1,16,36,120099,7,Summer,0,5,1,17,8,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013,107,101470202,6.6,82,67,441873,6,Summer,0,2,1,16,11,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,131,37176373,6.3,41,44,184032,12,Winter,1,7,1,11,6,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024,180,18289575,7.0,77,65,62164,6,Summer,0,1,0,6,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,126,108252517,7.0,64,61,65575,1,Winter,0,3,1,18,4,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,136,474252,6.6,64,60,3525,12,Winter,1,3,0,7,4,2,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015,121,210591,6.6,67,58,6319,2,Winter,0,3,0,4,4,2,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,98,21218403,5.7,31,38,96852,8,Summer,0,1,1,22,3,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1997,101,72586134,5.8,47,52,163594,10,Fall,0,1,1,7,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2013,114,61737191,6.6,63,51,258190,11,Fall,1,2,1,24,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,96,55683845,6.6,71,58,173018,10,Fall,0,1,1,3,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2017,89,73921000,6.2,87,69,33727,6,Summer,0,2,1,7,8,2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,93,47212904,7.7,86,61,284990,10,Fall,0,1,1,23,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1982,99,125049125,6.8,65,57,217381,5,Spring,0,6,1,29,7,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2006,103,56441711,7.3,92,90,117005,11,Fall,1,3,1,9,6,3,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,95,90186328,4.8,35,47,74532,7,Summer,0,1,1,14,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,127,41909762,7.7,88,77,341218,2,Winter,0,5,1,21,5,3,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,125,75793305,6.8,55,42,125437,12,Winter,1,8,1,24,5,2,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,102,91221830,5.9,14,32,64574,1,Winter,0,6,1,15,8,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,113,69305181,6.9,69,72,102481,8,Summer,0,7,1,17,8,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2004,152,75331600,7.7,79,73,160266,10,Fall,0,3,1,8,2,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1987,121,123922370,7.3,90,67,158540,1,Winter,0,4,1,20,2,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,101,59364177,6.1,56,55,31288,9,Fall,0,3,1,19,5,1,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,96,56832494,6.0,28,42,132691,3,Spring,0,1,1,7,6,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014,123,35893537,7.7,81,71,491328,11,Fall,1,1,1,8,5,3,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019,103,35150750,6.5,46,50,94477,11,Fall,1,6,1,7,6,4,3,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,97,80245725,6.9,72,60,166561,2,Winter,0,5,1,30,4,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2005,97,47144110,6.6,74,59,87289,1,Winter,0,1,1,11,4,1,3,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,125,66809693,8.0,76,58,466450,1,Winter,0,17,1,11,8,2,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,93,54733739,5.3,26,41,60113,4,Spring,0,3,1,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2012,88,31051126,6.7,87,73,52294,4,Spring,0,3,1,17,4,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,147,84267,6.1,64,53,607,7,Summer,0,7,0,9,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,104,49323468,5.5,49,54,83741,4,Spring,0,2,1,9,6,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019,99,73123082,6.7,68,55,212947,10,Fall,0,6,1,15,16,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015,115,66013057,5.6,66,61,62334,7,Summer,0,1,1,11,2,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015,127,74068,5.9,36,41,21766,9,Fall,0,3,1,23,1,3,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2002,83,73280117,7.2,69,52,88962,5,Spring,0,4,1,22,5,1,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,89,38577772,6.3,37,45,182138,9,Fall,0,3,1,27,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2009,134,37491364,7.3,76,74,170119,12,Winter,1,17,1,18,2,6,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1997,98,61917389,6.5,44,54,61515,12,Winter,1,9,1,3,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,103,42471412,6.5,75,63,126223,9,Fall,0,7,1,11,8,4,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,101,70454098,5.8,47,60,126857,8,Summer,0,8,1,3,3,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,153,61002302,8.2,81,70,851620,9,Fall,0,6,1,16,2,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2023,134,44428554,7.1,64,73,116311,8,Summer,0,4,1,8,7,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,100,946154,8.0,95,83,401026,11,Fall,1,6,1,7,6,3,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,113,48462608,6.8,77,64,81842,12,Winter,1,3,1,6,6,2,4,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,133,56569216,6.5,62,62,62304,3,Spring,0,2,1,17,9,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1940,88,84254167,7.5,100,99,163941,2,Winter,0,9,1,3,7,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,129,38405088,7.8,87,82,342975,11,Fall,1,4,1,8,6,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016,107,61433527,7.1,82,68,187889,9,Fall,0,4,1,17,4,1,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1997,129,54814377,7.3,72,52,330642,11,Fall,1,4,1,4,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2015,163,8178001,8.1,88,82,101278,7,Summer,0,1,0,6,6,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,118,67363237,7.3,82,57,125790,11,Fall,1,4,1,24,11,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,85,64251541,5.7,13,37,30791,1,Winter,0,1,1,15,5,2,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,100,35327628,6.3,76,71,103280,10,Fall,0,6,1,27,3,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2006,139,50866635,7.8,65,68,340257,12,Winter,1,4,1,3,3,2,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,102,60477943,6.1,85,63,36522,8,Summer,0,3,1,7,8,3,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,120,81612565,7.3,73,64,69709,2,Winter,0,2,1,6,3,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,142,76609381,7.5,64,68,25772,11,Fall,1,6,0,10,6,1,6,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,109,65207127,7.6,80,68,284713,3,Spring,0,8,1,27,3,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2002,150,32590750,8.5,95,85,951213,3,Spring,0,3,1,5,3,3,5,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2011,124,75624550,7.0,64,58,154430,12,Winter,1,4,1,36,6,2,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,110,54607383,5.5,26,43,64515,6,Summer,0,3,1,5,1,2,3,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1990,104,40946358,5.4,32,55,154325,11,Fall,1,4,1,29,7,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2018,104,36343858,6.3,55,56,128481,1,Winter,0,7,1,26,4,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2019,111,1565885,7.1,83,64,13794,6,Summer,0,1,0,3,1,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,93,56489153,5.4,28,37,16293,10,Fall,0,5,1,18,6,4,5,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,105,77267296,6.0,19,36,26971,12,Winter,1,5,1,12,2,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,93,68540777,6.5,57,55,181899,5,Spring,0,9,1,13,5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,100,85846429,5.3,75,66,75431,8,Summer,0,7,1,13,6,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,105,95318203,5.7,37,38,45562,12,Winter,1,5,1,19,5,2,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,93,119616663,7.7,89,73,156964,2,Winter,0,1,1,3,4,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,85,45216793,5.9,35,45,12998,3,Spring,0,1,1,9,9,2,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,124,40098064,7.1,60,60,174167,11,Fall,1,15,1,25,1,4,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2007,102,66661095,7.0,82,67,126866,12,Winter,1,6,1,42,6,6,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,130,82418501,7.7,76,64,86342,1,Winter,0,2,1,4,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981,109,119285432,7.6,91,68,35845,2,Winter,0,1,1,5,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,124,68671925,6.1,37,41,105663,4,Spring,0,2,1,20,3,3,5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,104,42614912,5.5,10,16,96407,5,Spring,0,4,1,16,8,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,124,52775765,6.7,50,63,101773,5,Spring,0,3,1,9,9,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2016,112,744541,5.5,64,53,660,9,Fall,0,2,0,9,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016,86,55124043,6.3,78,59,147341,6,Summer,0,7,1,4,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2018,138,372463,6.4,64,58,1221,1,Winter,0,1,0,6,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,93,54098051,5.8,44,43,159367,2,Winter,0,2,1,3,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1999,126,52880016,6.2,32,39,40863,2,Winter,0,1,1,18,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011,119,342035,6.6,64,59,248,4,Spring,0,1,0,3,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,141,264538,5.7,64,52,374,9,Fall,0,5,1,3,1,5,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2003,102,44585453,7.7,95,91,505372,10,Fall,0,1,1,22,1,4,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,108,79213375,6.0,55,55,113584,7,Summer,0,3,1,6,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2004,123,81417274,7.8,54,53,646065,6,Summer,0,4,1,16,7,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1993,89,53443066,5.0,23,38,30394,12,Winter,1,1,1,9,9,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2018,109,551876,6.9,20,65,2071,11,Fall,1,1,0,4,2,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,105,80209692,6.8,69,62,263594,4,Spring,0,4,1,18,4,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016,111,60323786,6.2,40,39,129439,12,Winter,1,2,1,4,5,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,118,75671125,6.6,47,55,88741,11,Fall,1,1,1,11,10,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1997,116,61363304,6.2,30,50,73209,4,Spring,0,6,1,10,5,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019,96,326711,5.9,64,51,819,4,Spring,0,1,0,4,2,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,125,83301580,7.5,79,65,172080,12,Winter,1,3,1,10,5,1,3,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,105,23219748,5.5,26,41,119212,2,Winter,0,8,1,4,4,1,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,100,69268230,6.9,85,66,261778,2,Winter,0,6,1,19,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,93,68518533,6.4,35,46,90483,9,Fall,0,2,1,7,3,2,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,141,34553225,7.8,93,88,328046,2,Winter,0,2,1,26,2,3,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1994,119,92115211,6.7,80,65,75523,7,Summer,0,7,1,13,16,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2004,91,67133509,5.8,31,43,69229,9,Fall,0,2,1,5,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2001,132,56569702,7.0,59,56,208282,5,Spring,0,3,1,7,7,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2023,123,67653287,6.0,38,47,46750,7,Summer,0,1,1,22,3,3,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,94,51270765,5.7,28,49,66267,6,Summer,0,1,1,3,5,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,120,117235147,8.1,93,70,650875,12,Winter,1,4,1,29,7,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2009,100,73034460,5.5,46,51,25455,1,Winter,0,2,1,5,3,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,119,53790451,6.3,26,43,114800,12,Winter,1,6,1,20,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2005,77,53401527,7.4,84,83,310890,9,Fall,0,18,1,30,11,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,128,277011,5.8,54,51,2722,4,Spring,0,1,1,3,2,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,120,58709717,6.9,60,52,121287,4,Spring,0,8,1,14,4,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013,98,66380662,6.8,81,60,247983,2,Winter,0,1,1,11,2,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2006,90,72637803,5.6,23,42,35719,8,Summer,0,2,1,18,1,1,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,115,86252,6.792938775510203,64,70,555,4,Spring,0,1,0,3,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
